# Region      : all 
# Cells       : 2808
# Volume      : 3.875062e-07
# Time        	volAverage(T)
1             	2.977306e+02
2             	2.979915e+02
3             	2.982161e+02
4             	2.984419e+02
5             	2.986536e+02
6             	2.988620e+02
7             	2.990629e+02
8             	2.992589e+02
9             	2.994492e+02
10            	2.996345e+02
11            	2.998146e+02
12            	2.999899e+02
13            	3.001604e+02
14            	3.003264e+02
15            	3.004880e+02
16            	3.006452e+02
17            	3.007983e+02
18            	3.009474e+02
19            	3.010926e+02
20            	3.012341e+02
21            	3.013719e+02
22            	3.015063e+02
23            	3.016373e+02
24            	3.017650e+02
25            	3.018896e+02
26            	3.020111e+02
27            	3.021297e+02
28            	3.022455e+02
29            	3.023585e+02
30            	3.024688e+02
31            	3.025765e+02
32            	3.026817e+02
33            	3.027845e+02
34            	3.028849e+02
35            	3.029831e+02
36            	3.030790e+02
37            	3.031728e+02
38            	3.032644e+02
39            	3.033541e+02
40            	3.034418e+02
41            	3.035277e+02
42            	3.036116e+02
43            	3.036938e+02
44            	3.037743e+02
45            	3.038530e+02
46            	3.039302e+02
47            	3.040057e+02
48            	3.040797e+02
49            	3.041522e+02
50            	3.042232e+02
51            	3.042928e+02
52            	3.043610e+02
53            	3.044278e+02
54            	3.044934e+02
55            	3.045576e+02
56            	3.046206e+02
57            	3.046824e+02
58            	3.047430e+02
59            	3.048024e+02
60            	3.048607e+02
61            	3.049179e+02
62            	3.049740e+02
63            	3.050290e+02
64            	3.050830e+02
65            	3.051360e+02
66            	3.051879e+02
67            	3.052389e+02
68            	3.052890e+02
69            	3.053381e+02
70            	3.053863e+02
71            	3.054336e+02
72            	3.054800e+02
73            	3.055256e+02
74            	3.055704e+02
75            	3.056143e+02
76            	3.056574e+02
77            	3.056997e+02
78            	3.057413e+02
79            	3.057821e+02
80            	3.058222e+02
81            	3.058616e+02
82            	3.059003e+02
83            	3.059383e+02
84            	3.059756e+02
85            	3.060123e+02
86            	3.060484e+02
87            	3.060838e+02
88            	3.061187e+02
89            	3.061529e+02
90            	3.061866e+02
91            	3.062197e+02
92            	3.062523e+02
93            	3.062843e+02
94            	3.063158e+02
95            	3.063468e+02
96            	3.063774e+02
97            	3.064074e+02
98            	3.064369e+02
99            	3.064660e+02
100           	3.064946e+02
101           	3.065228e+02
102           	3.065505e+02
103           	3.065778e+02
104           	3.066047e+02
105           	3.066312e+02
106           	3.066572e+02
107           	3.066829e+02
108           	3.067082e+02
109           	3.067331e+02
110           	3.067577e+02
111           	3.067819e+02
112           	3.068057e+02
113           	3.068292e+02
114           	3.068523e+02
115           	3.068751e+02
116           	3.068976e+02
117           	3.069197e+02
118           	3.069416e+02
119           	3.069631e+02
120           	3.069843e+02
121           	3.070052e+02
122           	3.070258e+02
123           	3.070462e+02
124           	3.070662e+02
125           	3.070860e+02
126           	3.071055e+02
127           	3.071247e+02
128           	3.071437e+02
129           	3.071624e+02
130           	3.071808e+02
131           	3.071991e+02
132           	3.072170e+02
133           	3.072348e+02
134           	3.072522e+02
135           	3.072695e+02
136           	3.072866e+02
137           	3.073034e+02
138           	3.073200e+02
139           	3.073364e+02
140           	3.073526e+02
141           	3.073685e+02
142           	3.073843e+02
143           	3.073999e+02
144           	3.074153e+02
145           	3.074305e+02
146           	3.074455e+02
147           	3.074604e+02
148           	3.074750e+02
149           	3.074895e+02
150           	3.075038e+02
151           	3.075180e+02
152           	3.075319e+02
153           	3.075457e+02
154           	3.075594e+02
155           	3.075729e+02
156           	3.075862e+02
157           	3.075994e+02
158           	3.076125e+02
159           	3.076254e+02
160           	3.076381e+02
161           	3.076507e+02
162           	3.076632e+02
163           	3.076755e+02
164           	3.076878e+02
165           	3.076998e+02
166           	3.077118e+02
167           	3.077236e+02
168           	3.077353e+02
169           	3.077468e+02
170           	3.077583e+02
171           	3.077696e+02
172           	3.077809e+02
173           	3.077920e+02
174           	3.078030e+02
175           	3.078138e+02
176           	3.078246e+02
177           	3.078353e+02
178           	3.078459e+02
179           	3.078564e+02
180           	3.078667e+02
181           	3.078770e+02
182           	3.078872e+02
183           	3.078973e+02
184           	3.079073e+02
185           	3.079172e+02
186           	3.079270e+02
187           	3.079367e+02
188           	3.079464e+02
189           	3.079560e+02
190           	3.079655e+02
191           	3.079749e+02
192           	3.079842e+02
193           	3.079935e+02
194           	3.080026e+02
195           	3.080117e+02
196           	3.080208e+02
197           	3.080297e+02
198           	3.080386e+02
199           	3.080474e+02
200           	3.080562e+02
201           	3.080649e+02
202           	3.080735e+02
203           	3.080820e+02
204           	3.080905e+02
205           	3.080989e+02
206           	3.081073e+02
207           	3.081156e+02
208           	3.081238e+02
209           	3.081320e+02
210           	3.081401e+02
211           	3.081482e+02
212           	3.081562e+02
213           	3.081642e+02
214           	3.081721e+02
215           	3.081799e+02
216           	3.081877e+02
217           	3.081955e+02
218           	3.082032e+02
219           	3.082108e+02
220           	3.082184e+02
221           	3.082260e+02
222           	3.082335e+02
223           	3.082410e+02
224           	3.082484e+02
225           	3.082558e+02
226           	3.082631e+02
227           	3.082704e+02
228           	3.082776e+02
229           	3.082848e+02
230           	3.082920e+02
231           	3.082991e+02
232           	3.083061e+02
233           	3.083132e+02
234           	3.083202e+02
235           	3.083271e+02
236           	3.083340e+02
237           	3.083408e+02
238           	3.083477e+02
239           	3.083545e+02
240           	3.083612e+02
241           	3.083679e+02
242           	3.083746e+02
243           	3.083812e+02
244           	3.083878e+02
245           	3.083944e+02
246           	3.084009e+02
247           	3.084074e+02
248           	3.084139e+02
249           	3.084203e+02
250           	3.084267e+02
251           	3.084330e+02
252           	3.084394e+02
253           	3.084457e+02
254           	3.084519e+02
255           	3.084582e+02
256           	3.084644e+02
257           	3.084705e+02
258           	3.084767e+02
259           	3.084828e+02
260           	3.084889e+02
261           	3.084950e+02
262           	3.085010e+02
263           	3.085070e+02
264           	3.085130e+02
265           	3.085190e+02
266           	3.085249e+02
267           	3.085308e+02
268           	3.085367e+02
269           	3.085426e+02
270           	3.085484e+02
271           	3.085543e+02
272           	3.085600e+02
273           	3.085658e+02
274           	3.085716e+02
275           	3.085773e+02
276           	3.085830e+02
277           	3.085887e+02
278           	3.085944e+02
279           	3.086000e+02
280           	3.086056e+02
281           	3.086113e+02
282           	3.086168e+02
283           	3.086224e+02
284           	3.086280e+02
285           	3.086335e+02
286           	3.086390e+02
287           	3.086445e+02
288           	3.086500e+02
289           	3.086554e+02
290           	3.086608e+02
291           	3.086663e+02
292           	3.086716e+02
293           	3.086770e+02
294           	3.086824e+02
295           	3.086877e+02
296           	3.086930e+02
297           	3.086983e+02
298           	3.087036e+02
299           	3.087088e+02
300           	3.087141e+02
301           	3.087193e+02
302           	3.087245e+02
303           	3.087297e+02
304           	3.087349e+02
305           	3.087400e+02
306           	3.087451e+02
307           	3.087503e+02
308           	3.087554e+02
309           	3.087605e+02
310           	3.087655e+02
311           	3.087706e+02
312           	3.087756e+02
313           	3.087806e+02
314           	3.087856e+02
315           	3.087906e+02
316           	3.087955e+02
317           	3.088005e+02
318           	3.088054e+02
319           	3.088103e+02
320           	3.088152e+02
321           	3.088201e+02
322           	3.088250e+02
323           	3.088298e+02
324           	3.088347e+02
325           	3.088395e+02
326           	3.088443e+02
327           	3.088491e+02
328           	3.088539e+02
329           	3.088586e+02
330           	3.088634e+02
331           	3.088681e+02
332           	3.088728e+02
333           	3.088775e+02
334           	3.088822e+02
335           	3.088869e+02
336           	3.088916e+02
337           	3.088962e+02
338           	3.089008e+02
339           	3.089055e+02
340           	3.089101e+02
341           	3.089146e+02
342           	3.089192e+02
343           	3.089238e+02
344           	3.089283e+02
345           	3.089328e+02
346           	3.089374e+02
347           	3.089419e+02
348           	3.089463e+02
349           	3.089508e+02
350           	3.089553e+02
351           	3.089597e+02
352           	3.089641e+02
353           	3.089686e+02
354           	3.089730e+02
355           	3.089773e+02
356           	3.089817e+02
357           	3.089861e+02
358           	3.089904e+02
359           	3.089948e+02
360           	3.089991e+02
361           	3.090034e+02
362           	3.090077e+02
363           	3.090120e+02
364           	3.090162e+02
365           	3.090205e+02
366           	3.090247e+02
367           	3.090290e+02
368           	3.090332e+02
369           	3.090374e+02
370           	3.090416e+02
371           	3.090457e+02
372           	3.090499e+02
373           	3.090540e+02
374           	3.090582e+02
375           	3.090623e+02
376           	3.090664e+02
377           	3.090705e+02
378           	3.090746e+02
379           	3.090786e+02
380           	3.090827e+02
381           	3.090867e+02
382           	3.090907e+02
383           	3.090947e+02
384           	3.090987e+02
385           	3.091027e+02
386           	3.091067e+02
387           	3.091107e+02
388           	3.091146e+02
389           	3.091185e+02
390           	3.091225e+02
391           	3.091264e+02
392           	3.091302e+02
393           	3.091341e+02
394           	3.091380e+02
395           	3.091419e+02
396           	3.091457e+02
397           	3.091495e+02
398           	3.091533e+02
399           	3.091571e+02
400           	3.091609e+02
401           	3.091647e+02
402           	3.091685e+02
403           	3.091722e+02
404           	3.091760e+02
405           	3.091797e+02
406           	3.091834e+02
407           	3.091871e+02
408           	3.091908e+02
409           	3.091944e+02
410           	3.091981e+02
411           	3.092018e+02
412           	3.092054e+02
413           	3.092090e+02
414           	3.092126e+02
415           	3.092162e+02
416           	3.092198e+02
417           	3.092234e+02
418           	3.092270e+02
419           	3.092305e+02
420           	3.092340e+02
421           	3.092376e+02
422           	3.092411e+02
423           	3.092446e+02
424           	3.092481e+02
425           	3.092516e+02
426           	3.092550e+02
427           	3.092585e+02
428           	3.092619e+02
429           	3.092654e+02
430           	3.092688e+02
431           	3.092722e+02
432           	3.092756e+02
433           	3.092790e+02
434           	3.092824e+02
435           	3.092858e+02
436           	3.092891e+02
437           	3.092925e+02
438           	3.092958e+02
439           	3.092991e+02
440           	3.093024e+02
441           	3.093057e+02
442           	3.093090e+02
443           	3.093123e+02
444           	3.093156e+02
445           	3.093188e+02
446           	3.093221e+02
447           	3.093253e+02
448           	3.093285e+02
449           	3.093317e+02
450           	3.093349e+02
451           	3.093381e+02
452           	3.093413e+02
453           	3.093444e+02
454           	3.093476e+02
455           	3.093507e+02
456           	3.093538e+02
457           	3.093570e+02
458           	3.093601e+02
459           	3.093632e+02
460           	3.093663e+02
461           	3.093693e+02
462           	3.093724e+02
463           	3.093754e+02
464           	3.093785e+02
465           	3.093815e+02
466           	3.093845e+02
467           	3.093875e+02
468           	3.093905e+02
469           	3.093935e+02
470           	3.093965e+02
471           	3.093994e+02
472           	3.094024e+02
473           	3.094053e+02
474           	3.094082e+02
475           	3.094112e+02
476           	3.094141e+02
477           	3.094170e+02
478           	3.094198e+02
479           	3.094227e+02
480           	3.094256e+02
481           	3.094284e+02
482           	3.094313e+02
483           	3.094341e+02
484           	3.094369e+02
485           	3.094397e+02
486           	3.094425e+02
487           	3.094453e+02
488           	3.094481e+02
489           	3.094509e+02
490           	3.094536e+02
491           	3.094564e+02
492           	3.094591e+02
493           	3.094618e+02
494           	3.094645e+02
495           	3.094672e+02
496           	3.094699e+02
497           	3.094726e+02
498           	3.094753e+02
499           	3.094780e+02
500           	3.094806e+02
501           	3.094833e+02
502           	3.094859e+02
503           	3.094885e+02
504           	3.094912e+02
505           	3.094938e+02
506           	3.094964e+02
507           	3.094990e+02
508           	3.095015e+02
509           	3.095041e+02
510           	3.095067e+02
511           	3.095092e+02
512           	3.095118e+02
513           	3.095143e+02
514           	3.095168e+02
515           	3.095193e+02
516           	3.095218e+02
517           	3.095243e+02
518           	3.095268e+02
519           	3.095293e+02
520           	3.095317e+02
521           	3.095342e+02
522           	3.095366e+02
523           	3.095391e+02
524           	3.095415e+02
525           	3.095439e+02
526           	3.095463e+02
527           	3.095487e+02
528           	3.095511e+02
529           	3.095535e+02
530           	3.095558e+02
531           	3.095582e+02
532           	3.095605e+02
533           	3.095629e+02
534           	3.095652e+02
535           	3.095675e+02
536           	3.095699e+02
537           	3.095722e+02
538           	3.095745e+02
539           	3.095768e+02
540           	3.095790e+02
541           	3.095813e+02
542           	3.095836e+02
543           	3.095858e+02
544           	3.095881e+02
545           	3.095903e+02
546           	3.095925e+02
547           	3.095947e+02
548           	3.095969e+02
549           	3.095991e+02
550           	3.096013e+02
551           	3.096035e+02
552           	3.096057e+02
553           	3.096079e+02
554           	3.096100e+02
555           	3.096122e+02
556           	3.096143e+02
557           	3.096164e+02
558           	3.096186e+02
559           	3.096207e+02
560           	3.096228e+02
561           	3.096249e+02
562           	3.096270e+02
563           	3.096291e+02
564           	3.096311e+02
565           	3.096332e+02
566           	3.096353e+02
567           	3.096373e+02
568           	3.096394e+02
569           	3.096414e+02
570           	3.096434e+02
571           	3.096454e+02
572           	3.096474e+02
573           	3.096494e+02
574           	3.096514e+02
575           	3.096534e+02
576           	3.096554e+02
577           	3.096574e+02
578           	3.096593e+02
579           	3.096613e+02
580           	3.096632e+02
581           	3.096652e+02
582           	3.096671e+02
583           	3.096690e+02
584           	3.096709e+02
585           	3.096728e+02
586           	3.096747e+02
587           	3.096766e+02
588           	3.096785e+02
589           	3.096804e+02
590           	3.096822e+02
591           	3.096841e+02
592           	3.096860e+02
593           	3.096878e+02
594           	3.096896e+02
595           	3.096915e+02
596           	3.096933e+02
597           	3.096951e+02
598           	3.096969e+02
599           	3.096987e+02
600           	3.097005e+02
601           	3.097023e+02
602           	3.097041e+02
603           	3.097058e+02
604           	3.097076e+02
605           	3.097094e+02
606           	3.097111e+02
607           	3.097129e+02
608           	3.097146e+02
609           	3.097163e+02
610           	3.097181e+02
611           	3.097198e+02
612           	3.097215e+02
613           	3.097232e+02
614           	3.097249e+02
615           	3.097266e+02
616           	3.097282e+02
617           	3.097299e+02
618           	3.097316e+02
619           	3.097332e+02
620           	3.097349e+02
621           	3.097365e+02
622           	3.097382e+02
623           	3.097398e+02
624           	3.097414e+02
625           	3.097430e+02
626           	3.097446e+02
627           	3.097463e+02
628           	3.097478e+02
629           	3.097494e+02
630           	3.097510e+02
631           	3.097526e+02
632           	3.097542e+02
633           	3.097557e+02
634           	3.097573e+02
635           	3.097588e+02
636           	3.097604e+02
637           	3.097619e+02
638           	3.097634e+02
639           	3.097649e+02
640           	3.097665e+02
641           	3.097680e+02
642           	3.097695e+02
643           	3.097710e+02
644           	3.097724e+02
645           	3.097739e+02
646           	3.097754e+02
647           	3.097769e+02
648           	3.097783e+02
649           	3.097798e+02
650           	3.097812e+02
651           	3.097826e+02
652           	3.097841e+02
653           	3.097855e+02
654           	3.097869e+02
655           	3.097883e+02
656           	3.097897e+02
657           	3.097911e+02
658           	3.097925e+02
659           	3.097939e+02
660           	3.097952e+02
661           	3.097966e+02
662           	3.097980e+02
663           	3.097993e+02
664           	3.098007e+02
665           	3.098020e+02
666           	3.098033e+02
667           	3.098046e+02
668           	3.098060e+02
669           	3.098073e+02
670           	3.098086e+02
671           	3.098099e+02
672           	3.098112e+02
673           	3.098125e+02
674           	3.098137e+02
675           	3.098150e+02
676           	3.098163e+02
677           	3.098175e+02
678           	3.098188e+02
679           	3.098200e+02
680           	3.098213e+02
681           	3.098225e+02
682           	3.098237e+02
683           	3.098249e+02
684           	3.098262e+02
685           	3.098274e+02
686           	3.098286e+02
687           	3.098298e+02
688           	3.098310e+02
689           	3.098322e+02
690           	3.098333e+02
691           	3.098345e+02
692           	3.098357e+02
693           	3.098368e+02
694           	3.098380e+02
695           	3.098391e+02
696           	3.098403e+02
697           	3.098414e+02
698           	3.098426e+02
699           	3.098437e+02
700           	3.098448e+02
701           	3.098459e+02
702           	3.098470e+02
703           	3.098481e+02
704           	3.098493e+02
705           	3.098503e+02
706           	3.098514e+02
707           	3.098525e+02
708           	3.098536e+02
709           	3.098547e+02
710           	3.098558e+02
711           	3.098568e+02
712           	3.098579e+02
713           	3.098589e+02
714           	3.098600e+02
715           	3.098610e+02
716           	3.098621e+02
717           	3.098631e+02
718           	3.098641e+02
719           	3.098651e+02
720           	3.098661e+02
721           	3.098672e+02
722           	3.098682e+02
723           	3.098692e+02
724           	3.098702e+02
725           	3.098711e+02
726           	3.098721e+02
727           	3.098731e+02
728           	3.098741e+02
729           	3.098751e+02
730           	3.098760e+02
731           	3.098770e+02
732           	3.098779e+02
733           	3.098789e+02
734           	3.098798e+02
735           	3.098808e+02
736           	3.098817e+02
737           	3.098827e+02
738           	3.098836e+02
739           	3.098845e+02
740           	3.098854e+02
741           	3.098863e+02
742           	3.098873e+02
743           	3.098882e+02
744           	3.098891e+02
745           	3.098900e+02
746           	3.098909e+02
747           	3.098918e+02
748           	3.098927e+02
749           	3.098936e+02
750           	3.098944e+02
751           	3.098953e+02
752           	3.098962e+02
753           	3.098971e+02
754           	3.098979e+02
755           	3.098988e+02
756           	3.098997e+02
757           	3.099005e+02
758           	3.099014e+02
759           	3.099022e+02
760           	3.099031e+02
761           	3.099039e+02
762           	3.099048e+02
763           	3.099056e+02
764           	3.099064e+02
765           	3.099073e+02
766           	3.099081e+02
767           	3.099089e+02
768           	3.099097e+02
769           	3.099106e+02
770           	3.099114e+02
771           	3.099122e+02
772           	3.099130e+02
773           	3.099138e+02
774           	3.099146e+02
775           	3.099154e+02
776           	3.099162e+02
777           	3.099170e+02
778           	3.099178e+02
779           	3.099186e+02
780           	3.099194e+02
781           	3.099201e+02
782           	3.099209e+02
783           	3.099217e+02
784           	3.099225e+02
785           	3.099232e+02
786           	3.099240e+02
787           	3.099248e+02
788           	3.099255e+02
789           	3.099263e+02
790           	3.099270e+02
791           	3.099278e+02
792           	3.099285e+02
793           	3.099293e+02
794           	3.099300e+02
795           	3.099308e+02
796           	3.099315e+02
797           	3.099322e+02
798           	3.099329e+02
799           	3.099336e+02
800           	3.099344e+02
801           	3.099351e+02
802           	3.099358e+02
803           	3.099365e+02
804           	3.099372e+02
805           	3.099379e+02
806           	3.099386e+02
807           	3.099392e+02
808           	3.099399e+02
809           	3.099406e+02
810           	3.099413e+02
811           	3.099419e+02
812           	3.099426e+02
813           	3.099432e+02
814           	3.099439e+02
815           	3.099445e+02
816           	3.099452e+02
817           	3.099458e+02
818           	3.099464e+02
819           	3.099470e+02
820           	3.099477e+02
821           	3.099483e+02
822           	3.099489e+02
823           	3.099495e+02
824           	3.099501e+02
825           	3.099507e+02
826           	3.099513e+02
827           	3.099519e+02
828           	3.099525e+02
829           	3.099531e+02
830           	3.099536e+02
831           	3.099542e+02
832           	3.099548e+02
833           	3.099553e+02
834           	3.099559e+02
835           	3.099565e+02
836           	3.099570e+02
837           	3.099576e+02
838           	3.099581e+02
839           	3.099587e+02
840           	3.099592e+02
841           	3.099598e+02
842           	3.099603e+02
843           	3.099608e+02
844           	3.099614e+02
845           	3.099619e+02
846           	3.099624e+02
847           	3.099630e+02
848           	3.099635e+02
849           	3.099640e+02
850           	3.099645e+02
851           	3.099650e+02
852           	3.099655e+02
853           	3.099661e+02
854           	3.099666e+02
855           	3.099671e+02
856           	3.099676e+02
857           	3.099681e+02
858           	3.099685e+02
859           	3.099690e+02
860           	3.099695e+02
861           	3.099700e+02
862           	3.099705e+02
863           	3.099710e+02
864           	3.099714e+02
865           	3.099719e+02
866           	3.099724e+02
867           	3.099728e+02
868           	3.099733e+02
869           	3.099737e+02
870           	3.099742e+02
871           	3.099747e+02
872           	3.099751e+02
873           	3.099756e+02
874           	3.099760e+02
875           	3.099765e+02
876           	3.099769e+02
877           	3.099774e+02
878           	3.099778e+02
879           	3.099783e+02
880           	3.099787e+02
881           	3.099791e+02
882           	3.099796e+02
883           	3.099800e+02
884           	3.099804e+02
885           	3.099809e+02
886           	3.099813e+02
887           	3.099817e+02
888           	3.099822e+02
889           	3.099826e+02
890           	3.099830e+02
891           	3.099835e+02
892           	3.099839e+02
893           	3.099843e+02
894           	3.099847e+02
895           	3.099852e+02
896           	3.099856e+02
897           	3.099860e+02
898           	3.099864e+02
899           	3.099869e+02
900           	3.099873e+02
901           	3.099877e+02
902           	3.099881e+02
903           	3.099885e+02
904           	3.099889e+02
905           	3.099893e+02
906           	3.099897e+02
907           	3.099902e+02
908           	3.099905e+02
909           	3.099909e+02
910           	3.099913e+02
911           	3.099917e+02
912           	3.099921e+02
913           	3.099925e+02
914           	3.099929e+02
915           	3.099933e+02
916           	3.099936e+02
917           	3.099940e+02
918           	3.099943e+02
919           	3.099947e+02
920           	3.099951e+02
921           	3.099954e+02
922           	3.099957e+02
923           	3.099961e+02
924           	3.099964e+02
925           	3.099967e+02
926           	3.099971e+02
927           	3.099974e+02
928           	3.099977e+02
929           	3.099980e+02
930           	3.099983e+02
931           	3.099986e+02
932           	3.099989e+02
933           	3.099992e+02
934           	3.099994e+02
935           	3.099997e+02
936           	3.100000e+02
937           	3.100002e+02
938           	3.100005e+02
939           	3.100008e+02
940           	3.100010e+02
941           	3.100013e+02
942           	3.100015e+02
943           	3.100017e+02
944           	3.100020e+02
945           	3.100022e+02
946           	3.100024e+02
947           	3.100026e+02
948           	3.100029e+02
949           	3.100031e+02
950           	3.100033e+02
951           	3.100035e+02
952           	3.100037e+02
953           	3.100038e+02
954           	3.100040e+02
955           	3.100042e+02
956           	3.100044e+02
957           	3.100046e+02
958           	3.100047e+02
959           	3.100049e+02
960           	3.100051e+02
961           	3.100052e+02
962           	3.100054e+02
963           	3.100056e+02
964           	3.100057e+02
965           	3.100059e+02
966           	3.100060e+02
967           	3.100062e+02
968           	3.100063e+02
969           	3.100065e+02
970           	3.100066e+02
971           	3.100068e+02
972           	3.100069e+02
973           	3.100071e+02
974           	3.100072e+02
975           	3.100074e+02
976           	3.100075e+02
977           	3.100077e+02
978           	3.100078e+02
979           	3.100080e+02
980           	3.100081e+02
981           	3.100083e+02
982           	3.100085e+02
983           	3.100086e+02
984           	3.100088e+02
985           	3.100089e+02
986           	3.100091e+02
987           	3.100093e+02
988           	3.100094e+02
989           	3.100096e+02
990           	3.100097e+02
991           	3.100099e+02
992           	3.100101e+02
993           	3.100102e+02
994           	3.100104e+02
995           	3.100106e+02
996           	3.100107e+02
997           	3.100109e+02
998           	3.100111e+02
999           	3.100112e+02
1000          	3.100114e+02
1001          	3.100116e+02
1002          	3.100118e+02
1003          	3.100120e+02
1004          	3.100121e+02
1005          	3.100123e+02
1006          	3.100125e+02
1007          	3.100127e+02
1008          	3.100129e+02
1009          	3.100131e+02
1010          	3.100133e+02
1011          	3.100134e+02
1012          	3.100136e+02
1013          	3.100138e+02
1014          	3.100140e+02
1015          	3.100142e+02
1016          	3.100144e+02
1017          	3.100146e+02
1018          	3.100148e+02
1019          	3.100151e+02
1020          	3.100153e+02
1021          	3.100155e+02
1022          	3.100157e+02
1023          	3.100159e+02
1024          	3.100161e+02
1025          	3.100163e+02
1026          	3.100165e+02
1027          	3.100168e+02
1028          	3.100170e+02
1029          	3.100172e+02
1030          	3.100174e+02
1031          	3.100177e+02
1032          	3.100179e+02
1033          	3.100181e+02
1034          	3.100184e+02
1035          	3.100186e+02
1036          	3.100189e+02
1037          	3.100191e+02
1038          	3.100193e+02
1039          	3.100196e+02
1040          	3.100198e+02
1041          	3.100201e+02
1042          	3.100203e+02
1043          	3.100206e+02
1044          	3.100208e+02
1045          	3.100211e+02
1046          	3.100213e+02
1047          	3.100216e+02
1048          	3.100219e+02
1049          	3.100221e+02
1050          	3.100224e+02
1051          	3.100227e+02
1052          	3.100229e+02
1053          	3.100232e+02
1054          	3.100235e+02
1055          	3.100238e+02
1056          	3.100240e+02
1057          	3.100243e+02
1058          	3.100246e+02
1059          	3.100248e+02
1060          	3.100251e+02
1061          	3.100254e+02
1062          	3.100257e+02
1063          	3.100260e+02
1064          	3.100262e+02
1065          	3.100265e+02
1066          	3.100268e+02
1067          	3.100271e+02
1068          	3.100273e+02
1069          	3.100276e+02
1070          	3.100279e+02
1071          	3.100281e+02
1072          	3.100284e+02
1073          	3.100287e+02
1074          	3.100289e+02
1075          	3.100292e+02
1076          	3.100295e+02
1077          	3.100297e+02
1078          	3.100300e+02
1079          	3.100302e+02
1080          	3.100305e+02
1081          	3.100308e+02
1082          	3.100310e+02
1083          	3.100313e+02
1084          	3.100315e+02
1085          	3.100317e+02
1086          	3.100320e+02
1087          	3.100322e+02
1088          	3.100325e+02
1089          	3.100327e+02
1090          	3.100329e+02
1091          	3.100332e+02
1092          	3.100334e+02
1093          	3.100336e+02
1094          	3.100338e+02
1095          	3.100341e+02
1096          	3.100343e+02
1097          	3.100345e+02
1098          	3.100347e+02
1099          	3.100349e+02
1100          	3.100352e+02
1101          	3.100354e+02
1102          	3.100356e+02
1103          	3.100358e+02
1104          	3.100360e+02
1105          	3.100362e+02
1106          	3.100364e+02
1107          	3.100366e+02
1108          	3.100368e+02
1109          	3.100369e+02
1110          	3.100371e+02
1111          	3.100373e+02
1112          	3.100375e+02
1113          	3.100376e+02
1114          	3.100378e+02
1115          	3.100379e+02
1116          	3.100381e+02
1117          	3.100382e+02
1118          	3.100384e+02
1119          	3.100385e+02
1120          	3.100386e+02
1121          	3.100388e+02
1122          	3.100389e+02
1123          	3.100390e+02
1124          	3.100391e+02
1125          	3.100392e+02
1126          	3.100392e+02
1127          	3.100393e+02
1128          	3.100394e+02
1129          	3.100394e+02
1130          	3.100395e+02
1131          	3.100395e+02
1132          	3.100396e+02
1133          	3.100396e+02
1134          	3.100396e+02
1135          	3.100396e+02
1136          	3.100396e+02
1137          	3.100396e+02
1138          	3.100396e+02
1139          	3.100396e+02
1140          	3.100396e+02
1141          	3.100395e+02
1142          	3.100395e+02
1143          	3.100394e+02
1144          	3.100394e+02
